ligand_type,r_max,time_weighted_mean_b,time_weighted_variance,total_bound_time,n_binding_events,n_unbinding_events,binding_unbinding_events,mean_bound_dwell_time,total_signal,signal_rate,ratio,time_weighted_variance_observed,total_signal_observed
ag,50,1.854932786478055,1.2843450657488658,1854.9327864780548,1960,1958,3918,0.9473609736864427,3203,3.203,2.5,1.5046349689897054,3481.206588018105
ag,50,2.8601295332592627,1.8332218173705592,2860.1295332592626,2871,2869,5740,0.9969081677446018,7237,7.237,2.5,1.7318931020565198,7463.261979281412
ag,50,1.3011942458578625,0.9240061121980044,1301.1942458578624,1326,1326,2652,0.9812927947646021,1482,1.482,2.5,1.0667426946101664,1338.4937499644257
ag,50,2.3149558790608493,1.500570352739927,2314.9558790608494,2287,2283,4570,1.0139973189053217,4531,4.531,2.5,1.4732200952111238,4033.685947664837
ag,50,1.995196289584906,1.3177713895363243,1995.196289584906,1973,1971,3944,1.0122761489522607,3336,3.336,2.5,1.5458230360125478,3254.2066419994135
ag,50,1.316222327670753,0.8746284321351431,1316.222327670753,1313,1310,2623,1.0047498684509564,1649,1.649,2.5,0.99339317408183,2141.8802294208335
ag,50,0.6782119152855983,0.42695732875160947,678.2119152855984,656,656,1312,1.0338596269597535,382,0.382,2.5,0.32647789663525245,372.3801578160592
ag,50,0.6482785532643266,0.4310877704461391,648.2785532643265,656,656,1312,0.9882295019273271,309,0.309,2.5,0.434192197845485,314.1934153940974
ag,50,1.573286768473778,1.0946477920944218,1573.286768473778,1644,1642,3286,0.9581527213604007,2321,2.321,2.5,1.0268130046783956,2143.8201148405683
ag,50,1.6172509456769435,1.1113986503297086,1617.2509456769435,1656,1655,3311,0.9771909037322921,2313,2.313,2.5,1.1283701158706223,2313.450441428754
ag,50,1.6822214390818822,1.0475977468003734,1682.2214390818822,1643,1643,3286,1.0238718436286562,2418,2.418,2.5,1.1794188526466625,2217.9213937962686
ag,50,1.3052136252259552,0.8425666240571971,1305.2136252259552,1293,1291,2584,1.0110097794159218,1552,1.552,2.5,0.6376597714484343,1544.5656388501234
ag,50,1.3141315735117096,0.8304244845901037,1314.1315735117096,1292,1292,2584,1.0171297008604563,1569,1.569,2.5,0.7446900718724166,1488.0612864901998
ag,50,4.626117258355546,2.9747119399783717,4626.117258355545,4698,4694,9392,0.9855384018652632,18712,18.712,2.5,2.6507764605975743,15235.545692642743
ag,50,1.9332976405278979,1.1961193707045896,1933.2976405278978,1925,1921,3846,1.006401686896355,3292,3.292,2.5,1.2974699179679985,3868.0309843407817
ag,50,0.6605654290751466,0.44477454163408175,660.5654290751465,668,666,1334,0.9918399835963161,378,0.378,2.5,0.4850812246523784,346.18485619596305
ag,50,0.996441084376738,0.6793071264285885,996.441084376738,1007,1007,2014,0.9895144829957676,853,0.853,2.5,0.6569216456142055,800.8487339347446
ag,50,2.2351162139654197,1.4791844669108172,2235.11621396542,2254,2253,4507,0.9920622343388459,4487,4.487,2.5,1.2713135053671918,5141.8836914743615
ag,50,0.9280637053793699,0.6363744579998231,928.0637053793699,968,967,1935,0.9597349590272698,753,0.753,2.5,0.6571064114418755,597.129277285549
ag,50,0.981854956536101,0.6927886531167468,981.854956536101,983,982,1965,0.9998522978982698,806,0.806,2.5,0.6085796240950736,722.7066689700378
ag,50,2.546566917027873,1.6223386809341018,2546.566917027873,2606,2603,5209,0.9783199834913073,5860,5.86,2.5,1.9793657678974406,5836.215928596453
ag,50,1.3106846541772539,0.840195149132044,1310.6846541772538,1370,1367,2737,0.9588036972767036,1623,1.623,2.5,1.038295434505437,1764.3282065521971
ag,50,0.702431831138701,0.461365729117178,702.431831138701,654,653,1307,1.075699588267536,323,0.323,2.5,0.5733196297477515,182.65967646250476
ag,50,1.3477424393342785,0.8699229691301842,1347.7424393342785,1329,1327,2656,1.0156310771170147,1636,1.636,2.5,0.6231979564396393,1520.3349998924004
